INFO 2024-12-09 11:07:07,975 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-09 11:11:23,606 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,606 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1726014231.9200613
DEBUG 2024-12-09 11:11:23,607 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\policy.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,607 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\platform.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,607 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1726014231.9680622
DEBUG 2024-12-09 11:11:23,607 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\wsgiref\simple_server.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,608 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\apps\config.py first seen with mtime 1726014227.3075082
DEBUG 2024-12-09 11:11:23,608 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1726014231.896016
DEBUG 2024-12-09 11:11:23,608 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\base.py first seen with mtime 1726014231.6776228
DEBUG 2024-12-09 11:11:23,609 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\graphlib.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,609 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_asyncio.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:11:23,609 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1726014228.9521837
DEBUG 2024-12-09 11:11:23,610 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\files\utils.py first seen with mtime 1726014231.46018
DEBUG 2024-12-09 11:11:23,610 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\response.py first seen with mtime 1726014231.8635058
DEBUG 2024-12-09 11:11:23,610 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\encoding.py first seen with mtime 1726014231.9120615
DEBUG 2024-12-09 11:11:23,610 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\header.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,611 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\sqlite3\client.py first seen with mtime 1726014231.6295426
DEBUG 2024-12-09 11:11:23,611 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1726014231.9600627
DEBUG 2024-12-09 11:11:23,611 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\opcode.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,611 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\mixins.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,612 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\exceptions.py first seen with mtime 1726014231.8635058
DEBUG 2024-12-09 11:11:23,612 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\renderers.py first seen with mtime 1726014231.7507317
DEBUG 2024-12-09 11:11:23,612 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\fnmatch.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,612 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\wsgiref\util.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,614 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\validators.py first seen with mtime 1726014231.4283636
DEBUG 2024-12-09 11:11:23,614 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_bz2.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:11:23,614 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\pprint.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,615 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1726014231.4443622
DEBUG 2024-12-09 11:11:23,615 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\re\_constants.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,615 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1726014231.4283636
DEBUG 2024-12-09 11:11:23,615 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1726014231.476393
DEBUG 2024-12-09 11:11:23,616 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\urls\converters.py first seen with mtime 1726014231.896016
DEBUG 2024-12-09 11:11:23,616 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\__init__.py first seen with mtime 1726014227.3041227
DEBUG 2024-12-09 11:11:23,616 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1726014231.5729687
DEBUG 2024-12-09 11:11:23,616 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1726014227.7531626
DEBUG 2024-12-09 11:11:23,617 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\statistics.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,617 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1726014230.983188
DEBUG 2024-12-09 11:11:23,617 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1726014231.4534254
DEBUG 2024-12-09 11:11:23,618 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1726014231.5649717
DEBUG 2024-12-09 11:11:23,618 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\locale.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,618 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\logging\config.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,618 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\polls\apps.py first seen with mtime 1731896710.212093
DEBUG 2024-12-09 11:11:23,618 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\selectors.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,619 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\crypto.py first seen with mtime 1726014231.9040546
DEBUG 2024-12-09 11:11:23,619 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\types.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,619 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\sslproto.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,619 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1726014231.5564513
DEBUG 2024-12-09 11:11:23,619 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1726014231.8475063
DEBUG 2024-12-09 11:11:23,620 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\files\temp.py first seen with mtime 1726014231.4579852
DEBUG 2024-12-09 11:11:23,620 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1726014226.5920362
DEBUG 2024-12-09 11:11:23,621 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\ctypes\__init__.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,621 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\collections\abc.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,621 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\fields.py first seen with mtime 1726014231.7432222
DEBUG 2024-12-09 11:11:23,621 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1726014228.9612412
DEBUG 2024-12-09 11:11:23,622 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1726014231.6696239
DEBUG 2024-12-09 11:11:23,622 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1726014231.5569644
DEBUG 2024-12-09 11:11:23,622 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\copyreg.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,622 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1726014231.6696239
DEBUG 2024-12-09 11:11:23,623 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\secrets.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,623 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\threads.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,623 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1726014229.2200036
DEBUG 2024-12-09 11:11:23,624 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1726014231.661623
DEBUG 2024-12-09 11:11:23,624 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\socketserver.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,624 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\backends\base.py first seen with mtime 1726014231.8635058
DEBUG 2024-12-09 11:11:23,624 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1726014228.9612412
DEBUG 2024-12-09 11:11:23,624 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1726014231.7090225
DEBUG 2024-12-09 11:11:23,624 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_futures.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,625 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\http\response.py first seen with mtime 1726014231.839506
DEBUG 2024-12-09 11:11:23,625 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\loader.py first seen with mtime 1726014231.8635058
DEBUG 2024-12-09 11:11:23,627 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_queue.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:11:23,627 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\manager.py first seen with mtime 1726014231.6938002
DEBUG 2024-12-09 11:11:23,628 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\widgets.py first seen with mtime 1726014231.7587385
DEBUG 2024-12-09 11:11:23,628 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1726014231.4363635
DEBUG 2024-12-09 11:11:23,628 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1726014231.7262824
DEBUG 2024-12-09 11:11:23,628 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1726014231.5420113
DEBUG 2024-12-09 11:11:23,629 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1726014229.2361467
DEBUG 2024-12-09 11:11:23,629 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1726014231.4203742
DEBUG 2024-12-09 11:11:23,629 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\urls\base.py first seen with mtime 1726014231.896016
DEBUG 2024-12-09 11:11:23,629 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1726014231.9120615
DEBUG 2024-12-09 11:11:23,629 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\tree.py first seen with mtime 1726014231.9360611
DEBUG 2024-12-09 11:11:23,630 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\ImageMode.py first seen with mtime 1732504966.0545816
DEBUG 2024-12-09 11:11:23,630 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1726014230.4378674
DEBUG 2024-12-09 11:11:23,630 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\tokenize.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,630 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1726014231.928061
DEBUG 2024-12-09 11:11:23,632 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1726014231.8795073
DEBUG 2024-12-09 11:11:23,632 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\cafe\urls.py first seen with mtime 1732505129.7951863
DEBUG 2024-12-09 11:11:23,632 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\quopri.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,632 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1726014226.5889413
DEBUG 2024-12-09 11:11:23,632 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\functools.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:11:23,633 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1726014231.4123635
DEBUG 2024-12-09 11:11:23,633 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1726014231.6776228
DEBUG 2024-12-09 11:11:23,633 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\utils.py first seen with mtime 1726014231.8635058
DEBUG 2024-12-09 11:11:23,633 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\urllib\response.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:11:23,634 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\backends.py first seen with mtime 1726014228.9521837
DEBUG 2024-12-09 11:11:23,634 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\asgiref\__init__.py first seen with mtime 1726014227.0711727
DEBUG 2024-12-09 11:11:23,634 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\reprlib.py first seen with mtime 1722945752.0
